segment_id,task_id,start,goal,release_epoch
20354:storage_out,20354,52,48,63355.0
20387:storage_out,20387,52,49,63356.0
20475:storage_out,20475,52,50,63357.0
20537:storage_out,20537,52,48,63359.0
20545:storage_out,20545,52,48,63360.0
20571:storage_out,20571,52,48,63361.0
20612:storage_out,20612,52,48,63363.0
20621:storage_out,20621,52,48,63364.0
20627:storage_out,20627,52,48,63365.0
20629:storage_out,20629,52,48,63366.0
20632:storage_out,20632,52,48,63367.0
20671:storage_out,20671,52,50,63369.0
20677:storage_out,20677,52,50,63370.0
20697:storage_out,20697,52,49,63371.0
20712:storage_out,20712,52,49,63373.0
20781:storage_out,20781,52,50,63375.0
22682:direct,22682,53,49,63376.0
20798:storage_out,20798,52,48,63377.0
22683:storage_in,22683,53,47,63377.0
20804:storage_out,20804,52,49,63379.0
20819:storage_out,20819,52,48,63381.0
20824:storage_out,20824,52,50,63383.0
20826:storage_out,20826,52,48,63385.0
20851:storage_out,20851,52,49,63387.0
20855:storage_out,20855,52,49,63388.0
20865:storage_out,20865,52,48,63389.0
22684:storage_in,22684,53,47,63389.0
20874:storage_out,20874,52,49,63390.0
20880:storage_out,20880,52,48,63391.0
22685:storage_in,22685,53,47,63392.0
20882:storage_out,20882,52,48,63393.0
20884:storage_out,20884,52,48,63395.0
22686:storage_in,22686,53,47,63395.0
22687:storage_in,22687,53,47,63396.0
20886:storage_out,20886,52,48,63397.0
20896:storage_out,20896,52,48,63399.0
20899:storage_out,20899,52,49,63400.0
20910:storage_out,20910,52,48,63401.0
20913:storage_out,20913,52,48,63403.0
22688:storage_in,22688,53,47,63403.0
20915:storage_out,20915,52,48,63405.0
20924:storage_out,20924,52,48,63407.0
20967:storage_out,20967,52,50,63409.0
20976:storage_out,20976,52,50,63411.0
20979:storage_out,20979,52,50,63413.0
21062:storage_out,21062,52,48,63415.0
21083:storage_out,21083,52,49,63416.0
21088:storage_out,21088,52,48,63417.0
21090:storage_out,21090,52,48,63419.0
21093:storage_out,21093,52,49,63420.0
21096:storage_out,21096,52,48,63421.0
21097:storage_out,21097,52,49,63423.0
21100:storage_out,21100,52,48,63424.0
21103:storage_out,21103,52,48,63425.0
22689:storage_in,22689,0,47,63426.0
21108:storage_out,21108,52,48,63427.0
21117:storage_out,21117,52,48,63428.0
21123:storage_out,21123,52,50,63429.0
21155:storage_out,21155,52,49,63431.0
21179:storage_out,21179,52,50,63433.0
21188:storage_out,21188,52,48,63435.0
22690:storage_in,22690,4,47,63436.0
21190:storage_out,21190,52,48,63437.0
22691:storage_in,22691,53,47,63437.0
21193:storage_out,21193,52,48,63439.0
22692:direct,22692,53,49,63440.0
21195:storage_out,21195,52,48,63441.0
21197:storage_out,21197,52,48,63443.0
22694:storage_in,22694,1,47,63444.0
22693:storage_in,22693,3,47,63444.0
21200:storage_out,21200,52,48,63444.0
22695:storage_in,22695,5,47,63445.0
21210:storage_out,21210,52,48,63445.0
22696:storage_in,22696,4,47,63446.0
21219:storage_out,21219,52,49,63446.0
22697:storage_in,22697,2,47,63447.0
22698:storage_in,22698,3,47,63447.0
21227:storage_out,21227,52,50,63447.0
22699:storage_in,22699,53,47,63448.0
22701:storage_in,22701,0,47,63449.0
22700:storage_in,22700,5,47,63449.0
21229:storage_out,21229,52,50,63449.0
22702:storage_in,22702,4,47,63450.0
21230:storage_out,21230,52,50,63451.0
22703:storage_in,22703,53,47,63451.0
22705:storage_in,22705,1,47,63452.0
22704:direct,22704,3,48,63452.0
22707:storage_in,22707,5,47,63452.0
21291:storage_out,21291,52,48,63453.0
22709:storage_in,22709,4,47,63454.0
22708:storage_in,22708,5,47,63454.0
22710:storage_in,22710,2,47,63455.0
21293:storage_out,21293,52,48,63455.0
22713:direct,22713,2,50,63457.0
21296:storage_out,21296,52,48,63457.0
22714:direct,22714,0,50,63458.0
21299:storage_out,21299,52,48,63458.0
22706:storage_in,22706,53,47,63458.0
22715:storage_in,22715,3,47,63459.0
22712:direct,22712,5,48,63459.0
21301:storage_out,21301,52,48,63459.0
22716:storage_in,22716,1,47,63460.0
22717:storage_in,22717,3,47,63460.0
21303:storage_out,21303,52,48,63460.0
22720:storage_in,22720,3,47,63462.0
22719:storage_in,22719,4,47,63462.0
21304:storage_out,21304,52,48,63462.0
22721:direct,22721,2,50,63463.0
22722:storage_in,22722,4,47,63463.0
21306:storage_out,21306,52,49,63463.0
21310:storage_out,21310,52,48,63464.0
21311:storage_out,21311,52,50,63465.0
22725:storage_in,22725,5,47,63466.0
21312:storage_out,21312,52,48,63467.0
22726:direct,22726,2,50,63468.0
22727:storage_in,22727,3,47,63468.0
21315:storage_out,21315,52,50,63469.0
22729:storage_in,22729,4,47,63470.0
22728:storage_in,22728,5,47,63470.0
21316:storage_out,21316,52,49,63471.0
22733:storage_in,22733,3,47,63473.0
22732:storage_in,22732,4,47,63473.0
21319:storage_out,21319,52,49,63473.0
22735:direct,22735,5,49,63475.0
21330:storage_out,21330,52,50,63475.0
22739:direct,22739,2,50,63476.0
22738:storage_in,22738,4,47,63476.0
21333:storage_out,21333,52,50,63476.0
22711:storage_in,22711,53,47,63476.0
21335:storage_out,21335,52,48,63477.0
22718:direct,22718,0,50,63478.0
22742:storage_in,22742,3,47,63478.0
22741:storage_in,22741,5,47,63478.0
21336:storage_out,21336,52,49,63478.0
21340:storage_out,21340,52,48,63479.0
22744:storage_in,22744,3,47,63481.0
22745:storage_in,22745,4,47,63481.0
21353:storage_out,21353,52,48,63481.0
22747:storage_in,22747,4,47,63483.0
21387:storage_out,21387,52,48,63483.0
22748:direct,22748,2,50,63484.0
21392:storage_out,21392,52,48,63485.0
22750:storage_in,22750,5,47,63486.0
22752:direct,22752,2,50,63487.0
21409:storage_out,21409,52,48,63487.0
22753:storage_in,22753,3,47,63489.0
21410:storage_out,21410,52,50,63489.0
22723:direct,22723,1,50,63490.0
21411:storage_out,21411,52,48,63490.0
21415:storage_out,21415,52,48,63491.0
22755:storage_in,22755,5,47,63493.0
21439:storage_out,21439,52,49,63493.0
22730:direct,22730,0,50,63494.0
22736:direct,22736,1,50,63495.0
21482:storage_out,21482,52,48,63495.0
22724:storage_in,22724,53,47,63495.0
22734:storage_in,22734,0,47,63497.0
21483:storage_out,21483,52,48,63497.0
22746:direct,22746,1,50,63498.0
21493:storage_out,21493,52,48,63499.0
22743:direct,22743,0,50,63500.0
22749:direct,22749,1,50,63501.0
22757:storage_in,22757,3,47,63501.0
21498:storage_out,21498,52,48,63501.0
22758:storage_in,22758,2,47,63502.0
22731:direct,22731,53,48,63502.0
22759:storage_in,22759,4,47,63503.0
21500:storage_out,21500,52,48,63503.0
22751:direct,22751,0,50,63504.0
21506:storage_out,21506,52,48,63504.0
21512:storage_out,21512,52,50,63506.0
22737:direct,22737,53,48,63506.0
22756:storage_in,22756,1,47,63507.0
22764:storage_in,22764,5,47,63508.0
21518:storage_out,21518,52,48,63508.0
22740:direct,22740,53,48,63508.0
21523:storage_out,21523,52,48,63509.0
22754:direct,22754,0,50,63510.0
22765:storage_in,22765,3,47,63511.0
21525:storage_out,21525,52,48,63511.0
22761:storage_in,22761,1,47,63512.0
22768:storage_in,22768,2,47,63513.0
22766:storage_in,22766,4,47,63513.0
22767:storage_in,22767,5,47,63513.0
21528:storage_out,21528,52,48,63513.0
22762:storage_in,22762,1,47,63514.0
22769:storage_in,22769,4,47,63514.0
21544:storage_out,21544,52,48,63515.0
21545:storage_out,21545,52,49,63517.0
22760:storage_in,22760,0,47,63518.0
22770:storage_in,22770,5,47,63518.0
21546:storage_out,21546,52,48,63519.0
22763:storage_in,22763,0,47,63521.0
22771:storage_in,22771,3,47,63521.0
22773:storage_in,22773,5,47,63522.0
21547:storage_out,21547,52,49,63522.0
22772:storage_in,22772,0,47,63523.0
22774:storage_in,22774,4,47,63523.0
21560:storage_out,21560,52,50,63523.0
22775:storage_in,22775,3,47,63524.0
21563:storage_out,21563,52,50,63525.0
22776:direct,22776,5,48,63526.0
22777:storage_in,22777,1,47,63527.0
22779:storage_in,22779,3,47,63527.0
22778:storage_in,22778,1,47,63528.0
21567:storage_out,21567,52,50,63528.0
22780:storage_in,22780,2,47,63529.0
21569:storage_out,21569,52,48,63530.0
22781:direct,22781,3,48,63531.0
21570:storage_out,21570,52,50,63532.0
22783:storage_in,22783,0,47,63533.0
22782:storage_in,22782,4,47,63533.0
21584:storage_out,21584,52,48,63534.0
22784:storage_in,22784,4,47,63536.0
21588:storage_out,21588,52,49,63536.0
22787:storage_in,22787,5,47,63537.0
22788:direct,22788,2,50,63538.0
22786:direct,22786,4,48,63538.0
21590:storage_out,21590,52,49,63538.0
22785:storage_in,22785,1,47,63539.0
22789:direct,22789,5,48,63540.0
21593:storage_out,21593,52,48,63540.0
22791:storage_in,22791,3,47,63542.0
21634:storage_out,21634,52,49,63542.0
22790:direct,22790,0,50,63543.0
22792:direct,22792,1,50,63544.0
21642:storage_out,21642,52,49,63544.0
22794:direct,22794,2,50,63545.0
22793:direct,22793,4,48,63545.0
21650:storage_out,21650,52,50,63546.0
21654:storage_out,21654,52,48,63548.0
21667:storage_out,21667,52,48,63550.0
21683:storage_out,21683,52,48,63552.0
21686:storage_out,21686,52,48,63553.0
21709:storage_out,21709,52,49,63554.0
21710:storage_out,21710,52,48,63556.0
21713:storage_out,21713,52,49,63557.0
21718:storage_out,21718,52,48,63558.0
22795:storage_in,22795,5,47,63559.0
21720:storage_out,21720,52,49,63560.0
22796:storage_in,22796,3,47,63562.0
21722:storage_out,21722,52,48,63563.0
21723:storage_out,21723,52,49,63564.0
22797:direct,22797,0,50,63565.0
22798:storage_in,22798,5,47,63569.0
21725:storage_out,21725,52,49,63569.0
22799:storage_in,22799,4,47,63570.0
21727:storage_out,21727,52,50,63571.0
22801:direct,22801,1,50,63572.0
22800:direct,22800,2,50,63572.0
21734:storage_out,21734,52,48,63573.0
22802:storage_in,22802,3,47,63574.0
21735:storage_out,21735,52,49,63574.0
22803:direct,22803,2,50,63575.0
22805:direct,22805,0,50,63577.0
22804:storage_in,22804,4,47,63577.0
21737:storage_out,21737,52,48,63577.0
22806:storage_in,22806,5,47,63578.0
21739:storage_out,21739,52,48,63579.0
22808:storage_in,22808,3,47,63580.0
22810:direct,22810,1,50,63581.0
22809:storage_in,22809,3,47,63581.0
22807:storage_in,22807,5,47,63581.0
21745:storage_out,21745,52,48,63581.0
22811:direct,22811,4,49,63582.0
22812:storage_in,22812,2,47,63583.0
21747:storage_out,21747,52,50,63583.0
22814:direct,22814,0,50,63585.0
22813:storage_in,22813,4,47,63585.0
21748:storage_out,21748,52,48,63585.0
22815:storage_in,22815,5,47,63586.0
21751:storage_out,21751,52,48,63586.0
22816:direct,22816,1,50,63588.0
22817:direct,22817,3,48,63590.0
22818:storage_in,22818,5,47,63590.0
21753:storage_out,21753,52,50,63590.0
21755:storage_out,21755,52,50,63592.0
22820:storage_in,22820,2,47,63593.0
22819:direct,22819,4,48,63593.0
22821:storage_in,22821,5,47,63595.0
21758:storage_out,21758,52,50,63596.0
21760:storage_out,21760,52,50,63597.0
22822:storage_in,22822,3,47,63598.0
21773:storage_out,21773,52,50,63599.0
22823:storage_in,22823,0,47,63601.0
21775:storage_out,21775,52,48,63601.0
22824:storage_in,22824,3,47,63602.0
21777:storage_out,21777,52,48,63602.0
21779:storage_out,21779,52,48,63603.0
21783:storage_out,21783,52,48,63604.0
21786:storage_out,21786,52,48,63605.0
22825:direct,22825,1,50,63606.0
21791:storage_out,21791,52,48,63606.0
21797:storage_out,21797,52,48,63608.0
21799:storage_out,21799,52,48,63609.0
22826:storage_in,22826,3,47,63615.0
22827:storage_in,22827,4,47,63618.0
22828:storage_in,22828,5,47,63621.0
22829:storage_in,22829,3,47,63626.0
22830:storage_in,22830,4,47,63628.0
22831:storage_in,22831,5,47,63631.0
22832:storage_in,22832,3,47,63634.0
22833:storage_in,22833,4,47,63637.0
22834:storage_in,22834,5,47,63639.0
22835:storage_in,22835,3,47,63650.0
22836:storage_in,22836,4,47,63654.0
22837:direct,22837,2,50,63655.0
22838:storage_in,22838,0,47,63657.0
22839:storage_in,22839,1,47,63660.0
22840:storage_in,22840,4,47,63660.0
22841:storage_in,22841,2,47,63663.0
22842:direct,22842,2,50,63668.0
22843:direct,22843,5,49,63671.0
22845:storage_in,22845,0,47,63679.0
22846:storage_in,22846,3,47,63679.0
22844:direct,22844,4,48,63679.0
22847:storage_in,22847,4,47,63682.0
22848:storage_in,22848,5,47,63687.0
22849:direct,22849,0,50,63688.0
22850:storage_in,22850,5,47,63689.0
22851:storage_in,22851,3,47,63690.0
22852:storage_in,22852,4,47,63692.0
22853:storage_in,22853,5,47,63695.0
22854:storage_in,22854,3,47,63698.0
22855:direct,22855,5,48,63702.0
22856:storage_in,22856,4,47,63703.0
22857:direct,22857,1,50,63707.0
22858:storage_in,22858,5,47,63714.0
22859:direct,22859,3,49,63718.0
22860:direct,22860,3,49,63719.0
22861:storage_in,22861,4,47,63725.0
22862:direct,22862,5,49,63730.0
22863:storage_in,22863,3,47,63732.0
22864:storage_in,22864,3,47,63733.0
22865:direct,22865,4,49,63738.0
22866:storage_in,22866,5,47,63741.0
22867:direct,22867,3,49,63743.0
22868:direct,22868,4,49,63746.0
22869:storage_in,22869,5,47,63748.0
22871:storage_in,22871,1,47,63751.0
22870:direct,22870,3,49,63751.0
22872:direct,22872,4,48,63755.0
22873:direct,22873,4,49,63765.0
22874:storage_in,22874,2,47,63774.0
22875:storage_in,22875,53,47,63777.0
22876:storage_in,22876,53,47,63782.0
22877:storage_in,22877,53,47,63788.0
22878:storage_in,22878,53,47,63793.0
22879:storage_in,22879,53,47,63798.0
22880:storage_in,22880,53,47,63803.0
22881:storage_in,22881,53,47,63808.0
22882:storage_in,22882,53,47,63813.0
22883:storage_in,22883,53,47,63818.0
22884:storage_in,22884,53,47,63822.0
22885:storage_in,22885,53,47,63823.0
22886:storage_in,22886,53,47,63825.0
22887:storage_in,22887,53,47,63827.0
22889:direct,22889,5,49,63829.0
22888:storage_in,22888,53,47,63829.0
22890:storage_in,22890,53,47,63832.0
22891:storage_in,22891,53,47,63833.0
22892:storage_in,22892,53,47,63835.0
22893:storage_in,22893,53,47,63837.0
22894:storage_in,22894,53,47,63839.0
22895:storage_in,22895,3,47,63840.0
22896:storage_in,22896,53,47,63842.0
22897:storage_in,22897,53,47,63844.0
22898:storage_in,22898,53,47,63847.0
22899:storage_in,22899,53,47,63852.0
22900:storage_in,22900,53,47,63857.0
22901:storage_in,22901,53,47,63868.0
22902:storage_in,22902,53,47,63884.0
22903:storage_in,22903,53,47,63886.0
18479:storage_out,18479,52,49,63900.0
18511:storage_out,18511,52,49,63901.0
18570:storage_out,18570,52,48,63902.0
18891:storage_out,18891,52,48,63903.0
18938:storage_out,18938,52,49,63904.0
19022:storage_out,19022,52,49,63905.0
19337:storage_out,19337,52,48,63906.0
19457:storage_out,19457,52,49,63907.0
19471:storage_out,19471,52,49,63908.0
19906:storage_out,19906,52,48,63909.0
19984:storage_out,19984,52,49,63910.0
20025:storage_out,20025,52,49,63911.0
20270:storage_out,20270,52,48,63912.0
20272:storage_out,20272,52,48,63913.0
20278:storage_out,20278,52,49,63914.0
20280:storage_out,20280,52,49,63915.0
20281:storage_out,20281,52,49,63916.0
22904:direct,22904,4,49,63917.0
20284:storage_out,20284,52,49,63917.0
20289:storage_out,20289,52,49,63918.0
22905:storage_in,22905,53,47,63918.0
20290:storage_out,20290,52,48,63919.0
20297:storage_out,20297,52,49,63920.0
20305:storage_out,20305,52,48,63921.0
20449:storage_out,20449,52,49,63922.0
20472:storage_out,20472,52,49,63924.0
20589:storage_out,20589,52,48,63925.0
20689:storage_out,20689,52,49,63926.0
20739:storage_out,20739,52,49,63928.0
20854:storage_out,20854,52,48,63930.0
20983:storage_out,20983,52,48,63931.0
21032:storage_out,21032,52,49,63932.0
21039:storage_out,21039,52,49,63934.0
21040:storage_out,21040,52,49,63935.0
21051:storage_out,21051,52,49,63936.0
22906:storage_in,22906,53,47,63937.0
21056:storage_out,21056,52,49,63938.0
21061:storage_out,21061,52,49,63940.0
21068:storage_out,21068,52,49,63941.0
21070:storage_out,21070,52,48,63942.0
21071:storage_out,21071,52,49,63943.0
21092:storage_out,21092,52,48,63944.0
22907:storage_in,22907,53,47,63945.0
21126:storage_out,21126,52,49,63946.0
21176:storage_out,21176,52,48,63947.0
21199:storage_out,21199,52,49,63948.0
21237:storage_out,21237,52,49,63950.0
21239:storage_out,21239,52,48,63952.0
21243:storage_out,21243,52,48,63953.0
21318:storage_out,21318,52,49,63954.0
21323:storage_out,21323,52,49,63956.0
21324:storage_out,21324,52,49,63958.0
21412:storage_out,21412,52,48,63960.0
21430:storage_out,21430,52,48,63962.0
21438:storage_out,21438,52,48,63964.0
21441:storage_out,21441,52,48,63966.0
21444:storage_out,21444,52,48,63967.0
21480:storage_out,21480,52,49,63968.0
21488:storage_out,21488,52,49,63970.0
21572:storage_out,21572,52,49,63972.0
21575:storage_out,21575,52,49,63974.0
21579:storage_out,21579,52,49,63975.0
21580:storage_out,21580,52,49,63976.0
22908:storage_in,22908,53,47,63977.0
21581:storage_out,21581,52,49,63978.0
21603:storage_out,21603,52,49,63980.0
22909:direct,22909,5,49,63981.0
22910:storage_in,22910,53,47,63981.0
21611:storage_out,21611,52,48,63982.0
21614:storage_out,21614,52,48,63983.0
21615:storage_out,21615,52,48,63984.0
22911:storage_in,22911,53,47,63984.0
21616:storage_out,21616,52,49,63985.0
21617:storage_out,21617,52,49,63986.0
21618:storage_out,21618,52,49,63987.0
22912:storage_in,22912,53,47,63987.0
21619:storage_out,21619,52,49,63988.0
21621:storage_out,21621,52,49,63989.0
22913:storage_in,22913,53,47,63989.0
21622:storage_out,21622,52,49,63991.0
21624:storage_out,21624,52,49,63993.0
22914:storage_in,22914,53,47,63993.0
21633:storage_out,21633,52,48,63995.0
22915:storage_in,22915,53,47,63995.0
21635:storage_out,21635,52,49,63997.0
22916:direct,22916,53,50,63997.0
22917:storage_in,22917,53,47,63998.0
21636:storage_out,21636,52,49,63999.0
22918:direct,22918,53,50,64000.0
21640:storage_out,21640,52,49,64001.0
21662:storage_out,21662,52,48,64003.0
22919:storage_in,22919,53,47,64003.0
21674:storage_out,21674,52,48,64004.0
21741:storage_out,21741,52,49,64005.0
22920:storage_in,22920,53,47,64005.0
21754:storage_out,21754,52,48,64006.0
21757:storage_out,21757,52,48,64008.0
21762:storage_out,21762,52,48,64010.0
21768:storage_out,21768,52,49,64012.0
21770:storage_out,21770,52,49,64014.0
21795:storage_out,21795,52,49,64016.0
21819:storage_out,21819,52,49,64018.0
21828:storage_out,21828,52,49,64020.0
21857:storage_out,21857,52,48,64022.0
21898:storage_out,21898,52,49,64024.0
21900:storage_out,21900,52,49,64025.0
22921:storage_in,22921,0,47,64026.0
21906:storage_out,21906,52,49,64026.0
21908:storage_out,21908,52,49,64028.0
21909:storage_out,21909,52,49,64029.0
21911:storage_out,21911,52,49,64030.0
22922:storage_in,22922,53,47,64030.0
21943:storage_out,21943,52,49,64031.0
21947:storage_out,21947,52,49,64033.0
22923:storage_in,22923,1,47,64034.0
21957:storage_out,21957,52,48,64035.0
22924:storage_in,22924,3,47,64037.0
21980:storage_out,21980,52,49,64037.0
22925:storage_in,22925,2,47,64039.0
22927:storage_in,22927,4,47,64039.0
21984:storage_out,21984,52,48,64039.0
22926:direct,22926,53,50,64039.0
21987:storage_out,21987,52,48,64041.0
22928:storage_in,22928,4,47,64042.0
21995:storage_out,21995,52,48,64043.0
22930:storage_in,22930,0,47,64044.0
22929:storage_in,22929,5,47,64044.0
22003:storage_out,22003,52,48,64045.0
22932:direct,22932,3,48,64046.0
22931:storage_in,22931,53,47,64046.0
22933:storage_in,22933,1,47,64047.0
22934:storage_in,22934,5,47,64047.0
22008:storage_out,22008,52,48,64047.0
22936:direct,22936,2,50,64049.0
22935:storage_in,22935,4,47,64049.0
22938:direct,22938,0,50,64050.0
22937:storage_in,22937,3,47,64050.0
22939:storage_in,22939,5,47,64051.0
22940:storage_in,22940,0,47,64052.0
22941:storage_in,22941,4,47,64053.0
22942:storage_in,22942,1,47,64055.0
22943:storage_in,22943,53,47,64056.0
22945:direct,22945,1,50,64057.0
22944:direct,22944,5,48,64057.0
22946:storage_in,22946,2,47,64058.0
22947:storage_in,22947,5,47,64058.0
22949:direct,22949,0,50,64060.0
22948:storage_in,22948,3,47,64060.0
22950:storage_in,22950,3,47,64061.0
22952:direct,22952,2,50,64063.0
22951:storage_in,22951,3,47,64063.0
22953:storage_in,22953,4,47,64063.0
22954:storage_in,22954,4,47,64065.0
22955:storage_in,22955,0,47,64066.0
22956:storage_in,22956,5,47,64067.0
22957:direct,22957,4,49,64068.0
22959:storage_in,22959,5,47,64068.0
22958:storage_in,22958,53,47,64068.0
22960:storage_in,22960,3,47,64070.0
22961:direct,22961,5,49,64071.0
22964:storage_in,22964,1,47,64073.0
22963:direct,22963,3,49,64073.0
22962:storage_in,22962,4,47,64073.0
22965:storage_in,22965,5,47,64075.0
22967:direct,22967,2,50,64076.0
22966:storage_in,22966,4,47,64076.0
22968:storage_in,22968,3,47,64078.0
22969:storage_in,22969,0,47,64079.0
22971:storage_in,22971,2,47,64081.0
22970:storage_in,22970,4,47,64081.0
22972:storage_in,22972,5,47,64083.0
22973:storage_in,22973,0,47,64085.0
22974:storage_in,22974,3,47,64086.0
22975:storage_in,22975,1,47,64087.0
22976:storage_in,22976,4,47,64089.0
22977:storage_in,22977,53,47,64090.0
22978:storage_in,22978,2,47,64092.0
22979:storage_in,22979,1,47,64095.0
22980:storage_in,22980,3,47,64095.0
22981:storage_in,22981,2,47,64098.0
22982:storage_in,22982,4,47,64100.0
22983:storage_in,22983,53,47,64102.0
22984:storage_in,22984,5,47,64103.0
22985:direct,22985,0,50,64104.0
22987:storage_in,22987,0,47,64106.0
22986:storage_in,22986,3,47,64106.0
22988:storage_in,22988,1,47,64107.0
22989:direct,22989,5,48,64107.0
22991:direct,22991,1,50,64108.0
22992:storage_in,22992,4,47,64108.0
22990:storage_in,22990,5,47,64108.0
22993:storage_in,22993,3,47,64110.0
22994:direct,22994,1,50,64111.0
22995:storage_in,22995,5,47,64111.0
22996:storage_in,22996,2,47,64113.0
22997:storage_in,22997,0,47,64116.0
22998:storage_in,22998,3,47,64116.0
22999:storage_in,22999,2,47,64119.0
23000:storage_in,23000,1,47,64120.0
23001:storage_in,23001,3,47,64121.0
23002:storage_in,23002,4,47,64121.0
23003:storage_in,23003,0,47,64122.0
23004:storage_in,23004,4,47,64122.0
23006:direct,23006,2,50,64124.0
23005:direct,23005,4,48,64124.0
23007:storage_in,23007,5,47,64126.0
23008:direct,23008,5,49,64128.0
23011:direct,23011,0,50,64129.0
23009:storage_in,23009,3,47,64129.0
23010:storage_in,23010,3,47,64130.0
23012:storage_in,23012,4,47,64131.0
23013:storage_in,23013,5,47,64134.0
23014:direct,23014,1,50,64135.0
23016:storage_in,23016,2,47,64137.0
23015:direct,23015,3,48,64137.0
23017:storage_in,23017,4,47,64139.0
23018:storage_in,23018,5,47,64142.0
23019:storage_in,23019,3,47,64147.0
23020:direct,23020,0,50,64151.0
23021:direct,23021,5,49,64154.0
23022:direct,23022,3,49,64156.0
23023:direct,23023,4,49,64162.0
23024:direct,23024,5,49,64164.0
23025:storage_in,23025,1,47,64167.0
23026:direct,23026,3,49,64167.0
23027:storage_in,23027,2,47,64169.0
23028:storage_in,23028,1,47,64170.0
23029:direct,23029,4,49,64170.0
23030:direct,23030,5,49,64172.0
23031:storage_in,23031,3,47,64178.0
23032:storage_in,23032,4,47,64180.0
23034:storage_in,23034,5,47,64182.0
23035:storage_in,23035,0,47,64183.0
23033:storage_in,23033,4,47,64183.0
23036:storage_in,23036,5,47,64183.0
23037:storage_in,23037,4,47,64185.0
23039:storage_in,23039,1,47,64188.0
23038:storage_in,23038,3,47,64188.0
23040:storage_in,23040,4,47,64190.0
23041:storage_in,23041,2,47,64193.0
23042:direct,23042,5,48,64195.0
23043:direct,23043,3,48,64198.0
23044:storage_in,23044,0,47,64199.0
23045:storage_in,23045,3,47,64200.0
18557:storage_out,18557,52,48,64200.0
23046:direct,23046,4,48,64201.0
18945:storage_out,18945,52,48,64201.0
23047:direct,23047,5,48,64203.0
19327:storage_out,19327,52,48,64203.0
23048:storage_in,23048,1,47,64204.0
19796:storage_out,19796,52,48,64204.0
20260:storage_out,20260,52,48,64205.0
23049:direct,23049,3,48,64206.0
20263:storage_out,20263,52,48,64206.0
20292:storage_out,20292,52,48,64208.0
20335:storage_out,20335,52,48,64209.0
23050:storage_in,23050,4,47,64210.0
20581:storage_out,20581,52,48,64210.0
20917:storage_out,20917,52,48,64212.0
23051:storage_in,23051,5,47,64213.0
20922:storage_out,20922,52,48,64213.0
21099:storage_out,21099,52,48,64214.0
23052:direct,23052,2,50,64215.0
23053:storage_in,23053,3,47,64215.0
21139:storage_out,21139,52,48,64215.0
21173:storage_out,21173,52,48,64216.0
21174:storage_out,21174,52,48,64217.0
21183:storage_out,21183,52,48,64219.0
21359:storage_out,21359,52,48,64220.0
23054:storage_in,23054,4,47,64221.0
21448:storage_out,21448,52,48,64221.0
21454:storage_out,21454,52,48,64222.0
21458:storage_out,21458,52,48,64223.0
21459:storage_out,21459,52,48,64224.0
21609:storage_out,21609,52,48,64225.0
23055:storage_in,23055,5,47,64226.0
21610:storage_out,21610,52,48,64226.0
21623:storage_out,21623,52,48,64227.0
21639:storage_out,21639,52,48,64228.0
23056:direct,23056,3,49,64229.0
21679:storage_out,21679,52,48,64229.0
21691:storage_out,21691,52,48,64230.0
23057:storage_in,23057,4,47,64231.0
21698:storage_out,21698,52,48,64231.0
21700:storage_out,21700,52,48,64232.0
21726:storage_out,21726,52,48,64233.0
23058:storage_in,23058,5,47,64234.0
21821:storage_out,21821,52,48,64234.0
21952:storage_out,21952,52,48,64235.0
23060:storage_in,23060,3,47,64236.0
23059:storage_in,23059,5,47,64236.0
21981:storage_out,21981,52,48,64236.0
23061:storage_in,23061,0,47,64237.0
22127:storage_out,22127,52,48,64237.0
23062:storage_in,23062,3,47,64238.0
22130:storage_out,22130,52,48,64238.0
22134:storage_out,22134,52,48,64239.0
22149:storage_out,22149,52,48,64240.0
23063:storage_in,23063,4,47,64241.0
22153:storage_out,22153,52,48,64241.0
22189:storage_out,22189,52,48,64242.0
23064:storage_in,23064,5,47,64244.0
23065:direct,23065,4,49,64250.0
23066:storage_in,23066,3,47,64254.0
23067:storage_in,23067,5,47,64260.0
23068:direct,23068,4,48,64263.0
23069:direct,23069,2,50,64267.0
23070:storage_in,23070,3,47,64268.0
23071:storage_in,23071,1,47,64269.0
23072:storage_in,23072,4,47,64271.0
23073:storage_in,23073,5,47,64273.0
23074:storage_in,23074,3,47,64282.0
23075:storage_in,23075,4,47,64287.0
23076:storage_in,23076,5,47,64290.0
23077:direct,23077,0,50,64291.0
23078:direct,23078,2,50,64291.0
23079:storage_in,23079,3,47,64292.0
23080:storage_in,23080,4,47,64295.0
23081:storage_in,23081,5,47,64300.0
23082:storage_in,23082,4,47,64321.0
23083:storage_in,23083,3,47,64322.0
23084:direct,23084,0,50,64323.0
23085:storage_in,23085,4,47,64333.0
23086:storage_in,23086,5,47,64341.0
23087:direct,23087,3,49,64344.0
23088:storage_in,23088,1,47,64345.0
23089:storage_in,23089,4,47,64347.0
23090:storage_in,23090,5,47,64349.0
23091:storage_in,23091,3,47,64354.0
23092:direct,23092,4,49,64357.0
23093:storage_in,23093,2,47,64368.0
23094:storage_in,23094,5,47,64373.0
23095:storage_in,23095,53,47,64377.0
23096:storage_in,23096,53,47,64383.0
23097:storage_in,23097,53,47,64387.0
23098:storage_in,23098,3,47,64389.0
23099:direct,23099,4,49,64392.0
