binary_sha256,class_sha256,completed_raw_bag_count,completion_rate,cpu_seconds,decision_count_definition,decision_requests,full_population_complete,input_sha256,latency_definition,load_factor,map,map_sha256,method,missed_bag_count,missed_bag_rate,native_terminal_status,network_backlog_area_seconds,on_time_rate,on_time_raw_bag_count,population_latency_max_seconds,population_latency_mean_seconds,population_latency_p95_seconds,population_latency_p99_seconds,raw_bag_count,reproduction_level,scheduled_release_latency_definition,scheduled_release_latency_max_seconds,scheduled_release_latency_mean_seconds,scheduled_release_latency_p95_seconds,scheduled_release_latency_p99_seconds,seed,segment_count,source_backlog_area_seconds,source_sha256,tardiness_max_seconds,tardiness_mean_seconds,tardiness_p95_seconds,tardiness_p99_seconds,tardiness_sum_seconds,time_to_90_percent_seconds,time_to_95_percent_seconds,time_to_99_percent_seconds,total_backlog_area_seconds,wall_seconds,workload_identity_sha256
,d611967f0433dfc08f67d92c89e9b13dcb5b8ac5ace3d3abec9c098dba360286,57012,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,220391130,True,9915ae25348b23f056bdbeb36d32ef35a708b06ed1d566baa844db6437d80cb9,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,635,0.011138006033817427,COMPLETE,23854213.199998118,0.9888619939661826,56377,,,,,57012,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,232003,87200,132427997.0261065,99bf695a787accce5780996d06bbc8eb816992169ef8b731e8116a49c10f14d8,2863.0,7.786943099698309,0.0,111.46999999999792,443949.2,64395.154547,67668.954547,71604.754547,156282210.22610644,664.0415944,12f31e904663db74f1ab8ec5a3e744df9d8ef813a30636dfd623a81d82462566
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,57012.0,1.0,80.234375,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,672254,True,9915ae25348b23f056bdbeb36d32ef35a708b06ed1d566baa844db6437d80cb9,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,G31_S4_NATIVE_SYSTEM,110.0,0.0019294183680628185,COMPLETE,16064130.255630106,0.9980705816319372,56902.0,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,232003,87200,128389132.80505599,,1668.1389399999935,0.9635046453378189,0.0,0.0,54931.32683999973,64383.355547000014,67643.30883700002,71577.36215700001,144453263.06068465,82.66515320003964,12f31e904663db74f1ab8ec5a3e744df9d8ef813a30636dfd623a81d82462566
,,56933,0.9986143268083912,,,,False,8b6f17c48fab9c8d7c6164ce67fab546a6d8af7b377b57aff168e456eb43aab7,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_NATIVE_HCA,27658,0.4851259383989336,,16606819.0,0.5148740616010664,29354,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,257053,87203,285449359.5144346,,72759.0,1351.8031467059566,5464.0,7070.779999999999,77069001.0,66423.154547,69721.154547,72830.154547,302053038.426105,568.4043806998525,4e1bce0cba4e54150c8ddb299a5b5492e96394017a23a156a8ae10116b3650b9
,d611967f0433dfc08f67d92c89e9b13dcb5b8ac5ace3d3abec9c098dba360286,57012,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,219328406,True,8b6f17c48fab9c8d7c6164ce67fab546a6d8af7b377b57aff168e456eb43aab7,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,642,0.011260787202694189,COMPLETE,23795142.39999692,0.9887392127973058,56370,,,,,57012,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,257053,87203,132433846.22610697,99bf695a787accce5780996d06bbc8eb816992169ef8b731e8116a49c10f14d8,2835.0,7.760071563881288,0.0,108.15600000000035,442417.2000000004,64402.55454699999,67682.954547,71613.154547,156228988.62610525,797.3861303,4e1bce0cba4e54150c8ddb299a5b5492e96394017a23a156a8ae10116b3650b9
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,57012.0,1.0,79.65625,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,672205,True,8b6f17c48fab9c8d7c6164ce67fab546a6d8af7b377b57aff168e456eb43aab7,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,G31_S4_NATIVE_SYSTEM,125.0,0.0021925208727987533,COMPLETE,16147889.967780016,0.9978074791272012,56887.0,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,257053,87203,128394902.59586619,,1522.569569999996,1.1242156391636808,0.0,0.0,64093.782019999766,64390.45263700001,67660.47114700002,71585.36215700001,144542792.56364593,82.46360670006834,4e1bce0cba4e54150c8ddb299a5b5492e96394017a23a156a8ae10116b3650b9
,,56895,0.9979478004630604,,,,False,417b8d93bc6bd435d8b8317842a7289c9fb425c84cfa20719d48d9899aca789b,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_NATIVE_HCA,27430,0.48112678032694867,,18744709.0,0.5188732196730513,29582,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,283303,87204,287834468.4834664,,72759.0,1435.6219743211955,5603.449999999997,7664.889999999999,81847680.0,66393.154547,69652.154547,72840.154547,306575994.42610586,583.1982106000651,06015af86cc1c86f075fcc05d5da91887f66fbe186fe08c2e8eed8968f67e9a9
,d611967f0433dfc08f67d92c89e9b13dcb5b8ac5ace3d3abec9c098dba360286,57012,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,221258744,True,417b8d93bc6bd435d8b8317842a7289c9fb425c84cfa20719d48d9899aca789b,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,642,0.011260787202694189,COMPLETE,23923620.799997732,0.9887392127973058,56370,,,,,57012,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,283303,87204,132454102.02610666,99bf695a787accce5780996d06bbc8eb816992169ef8b731e8116a49c10f14d8,2873.4000000000015,8.217031502139902,0.0,124.64999999999458,468469.4,64401.55454699999,67677.354547,71611.954547,156377722.8261055,820.3596759,06015af86cc1c86f075fcc05d5da91887f66fbe186fe08c2e8eed8968f67e9a9
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,57012.0,1.0,80.484375,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,672204,True,417b8d93bc6bd435d8b8317842a7289c9fb425c84cfa20719d48d9899aca789b,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,G31_S4_NATIVE_SYSTEM,133.0,0.002332842208657815,COMPLETE,16218286.46428014,0.9976671577913422,56879.0,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,283303,87204,128396878.35705695,,1569.1195699999917,1.2805839154914709,0.0,0.0,73008.65018999974,64390.355547000014,67651.51401700002,71584.36215700001,144615164.82133588,83.68823869992048,06015af86cc1c86f075fcc05d5da91887f66fbe186fe08c2e8eed8968f67e9a9
,,56918,0.9983512243036554,,,,False,389c5cc1027be5e9b74a10f73610a3b8b592e6faccbba3e6a4fe23db1e5b2e79,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_NATIVE_HCA,26846,0.4708833228092332,,17435849.0,0.5291166771907668,30166,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,308081,87202,283875303.34751534,,73359.0,1344.3362625412194,5489.899999999994,7154.0,76643299.0,66275.154547,69594.154547,72778.154547,301307978.42610484,658.9373216999229,fe28e2c5ff57045678f71cc90299e94d25f1b0f98489493e9035630953df4a49
,d611967f0433dfc08f67d92c89e9b13dcb5b8ac5ace3d3abec9c098dba360286,57012,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,219659564,True,389c5cc1027be5e9b74a10f73610a3b8b592e6faccbba3e6a4fe23db1e5b2e79,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,632,0.011085385532870307,COMPLETE,23812629.199997805,0.9889146144671297,56380,,,,,57012,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,308081,87202,132454415.42610614,99bf695a787accce5780996d06bbc8eb816992169ef8b731e8116a49c10f14d8,2829.5999999999985,7.918883743773241,0.0,108.60200000000154,451471.4000000002,64393.55454699999,67670.354547,71605.154547,156267044.62610677,687.5584497,fe28e2c5ff57045678f71cc90299e94d25f1b0f98489493e9035630953df4a49
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,57012.0,1.0,80.015625,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,672265,True,389c5cc1027be5e9b74a10f73610a3b8b592e6faccbba3e6a4fe23db1e5b2e79,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,G31_S4_NATIVE_SYSTEM,112.0,0.0019644987020276394,COMPLETE,16049680.411420252,0.9980355012979724,56900.0,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,308081,87202,128392558.72994731,,1675.849549999999,0.89904977250403,0.0,0.0,51256.625629999755,64382.355547000014,67646.51401700002,71576.36215700001,144442239.14136955,82.47427199990489,fe28e2c5ff57045678f71cc90299e94d25f1b0f98489493e9035630953df4a49
,,56887,0.9978074791272012,,,,False,cd5e919d0c3498c8d83ba9758a00517ce853bd505ac8d323c3ec3bb350d5cf66,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_NATIVE_HCA,26740,0.4690240651090999,,19170901.0,0.5309759348909001,30272,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,333667,87207,284552040.9391058,,73509.0,1389.0442363011296,5504.0,7785.779999999999,79192190.0,66297.154547,69559.154547,72756.154547,303719811.4261058,600.7247498000506,1e7af99923d21570e5f4b9830bc0a4c94e92e3f85fe1617d26c50ee911faa734
,d611967f0433dfc08f67d92c89e9b13dcb5b8ac5ace3d3abec9c098dba360286,57012,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,221823189,True,cd5e919d0c3498c8d83ba9758a00517ce853bd505ac8d323c3ec3bb350d5cf66,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,634,0.011120465866835016,COMPLETE,23945074.599998027,0.988879534133165,56378,,,,,57012,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,333667,87207,132457970.42610629,99bf695a787accce5780996d06bbc8eb816992169ef8b731e8116a49c10f14d8,2855.2000000000007,8.03360695993826,0.0,124.9559999999996,458011.99999999953,64398.55454699999,67672.354547,71610.154547,156403045.02610543,679.9612573,1e7af99923d21570e5f4b9830bc0a4c94e92e3f85fe1617d26c50ee911faa734
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,57012.0,1.0,80.03125,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,672282,True,cd5e919d0c3498c8d83ba9758a00517ce853bd505ac8d323c3ec3bb350d5cf66,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,2.0,map2,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,G31_S4_NATIVE_SYSTEM,139.0,0.0024380832105521666,COMPLETE,16217697.946620332,0.9975619167894478,56873.0,,,,,57012,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,333667,87207,128404191.72800627,,1628.6840499999962,1.258847806777515,0.0,0.0,71769.43115999969,64388.355547000014,67649.10883700004,71581.36215700001,144621889.674629,82.7086805999279,1e7af99923d21570e5f4b9830bc0a4c94e92e3f85fe1617d26c50ee911faa734
,,28506,1.0,,,,True,d2916b99efdf8329c08971af2120009e880fe43404bcd59b13370cd81ca8d3c3,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,10192,0.35753876376903104,,7042874.0,0.642461236230969,18314,1098.0,366.06749456254823,637.0,764.0,28506,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,104729,43602,190373614.12032366,,49014.0,3287.881463551533,27738.25,45931.90000000003,93724349.0,68359.154547,72161.154547,75641.154547,197413314.2130532,369.88922050013207,eee9145e09e6ef1c4e5ca9530881a89000b5eeebf49fe5e326aaa48d7b2d2dc2
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,28506,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,53015149,True,d2916b99efdf8329c08971af2120009e880fe43404bcd59b13370cd81ca8d3c3,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,1501,0.05265558128113379,COMPLETE,16895201.40000002,0.9473444187188662,27005,3902.2,695.968210201,2781.1,3604.98,28506,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,6519.394739999996,773.3176949783555,3123.876657500002,3715.0417704999963,104729,43602,65609101.21305292,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,2059.7999999999993,27.973745878060758,89.15000000000055,754.1900000000009,797419.6000000008,63334.55454699999,67308.954547,71117.754547,82504302.61305337,85.9094018,eee9145e09e6ef1c4e5ca9530881a89000b5eeebf49fe5e326aaa48d7b2d2dc2
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,28506.0,1.0,67.125,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,588892,True,d2916b99efdf8329c08971af2120009e880fe43404bcd59b13370cd81ca8d3c3,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,81.0,0.002841507051147163,COMPLETE,14361150.47827012,0.9971584929488528,28425.0,4570.154160000002,612.9239678836059,2355.8625724999984,2729.4900649999972,28506,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,4735.200000000001,624.6038851227836,2382.420192499998,2749.0017105000006,104729,43602,64213730.860303015,,1271.139240000004,1.0432471188521708,0.0,0.0,29738.802369999983,63106.11151700003,67264.98008700002,71074.39389700002,78574881.33857314,68.60840809997171,eee9145e09e6ef1c4e5ca9530881a89000b5eeebf49fe5e326aaa48d7b2d2dc2
,,28506,1.0,,,,True,474c4a0d477252a9fe74caa4bed9373025debd4dd34f296c64cfa2af3f538785,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,9414,0.3302462639444328,,7023411.0,0.6697537360555672,19092,1074.0,364.77745036132745,632.0,755.0,28506,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,130363,43602,183414166.54557386,,47851.0,3077.629481512664,27221.0,43045.850000000006,87730906.0,68070.154547,71755.154547,75246.154547,190434408.21305314,387.27287689992227,2b7a4f9656f31e58b0f36aaed0630d5d1a4fc6eb0858c9207772283785e771a5
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,28506,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,52978627,True,474c4a0d477252a9fe74caa4bed9373025debd4dd34f296c64cfa2af3f538785,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,1498,0.05255034027923944,COMPLETE,16890872.999999993,0.9474496597207606,27008,3880.4,695.754171052,2775.55,3604.39,28506,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,6513.594739999997,773.0149657283729,3122.0559175000017,3715.612645000002,130363,43602,65606545.21305295,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,2059.7999999999993,27.862302673121448,83.89999999999964,754.2000000000007,794242.800000001,63325.55454699999,67295.55454699999,71116.354547,82497418.21305266,82.3474679,2b7a4f9656f31e58b0f36aaed0630d5d1a4fc6eb0858c9207772283785e771a5
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,28506.0,1.0,65.625,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,588718,True,474c4a0d477252a9fe74caa4bed9373025debd4dd34f296c64cfa2af3f538785,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,74.0,0.0025959447133936386,COMPLETE,14333502.801720211,0.9974040552866064,28432.0,4504.348299999998,612.030484747073,2355.770674999999,2704.798663999996,28506,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,4672.460189999994,623.7232156226781,2380.789532499999,2728.6350325000008,130363,43602,64214180.50528334,,1201.4972500000003,0.9876956072405789,0.0,0.0,28155.250979999943,63096.537967,67257.98008700002,71065.26096700002,78547683.30700283,68.3528507000301,2b7a4f9656f31e58b0f36aaed0630d5d1a4fc6eb0858c9207772283785e771a5
,,28505,0.9999649196660352,,,,False,648f92c457e227f64ffa1bc6ded1a4ad5cf0a64bc7a06c6f42348e1c0eb312c1,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,10022,0.3515751069950186,,7118615.0,0.6484248930049814,18484,,,,,28506,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,155921,43599,187461410.9077237,,71859.0,3194.953272995159,27560.0,44863.8,91075338.0,68263.154547,72028.154547,75516.154547,194576851.2130532,516.6459697999526,2cd93fd7a8f79b0fd5996ec52e65121a03ea6a4a05a8646617989410245da918
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,28506,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,53045737,True,648f92c457e227f64ffa1bc6ded1a4ad5cf0a64bc7a06c6f42348e1c0eb312c1,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,1498,0.05255034027923944,COMPLETE,16899275.59999995,0.9474496597207606,27008,3903.2,696.069388901,2781.55,3604.91,28506,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,6512.194739999999,773.4204522926051,3121.2066224999962,3715.5432220000007,155921,43599,65604127.01305293,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,2064.2000000000007,27.86876447063776,89.34999999999945,752.5999999999985,794427.000000001,63334.154547,67298.154547,71112.55454699999,82503402.61305319,72.4623768,2cd93fd7a8f79b0fd5996ec52e65121a03ea6a4a05a8646617989410245da918
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,28506.0,1.0,63.53125,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,588673,True,648f92c457e227f64ffa1bc6ded1a4ad5cf0a64bc7a06c6f42348e1c0eb312c1,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,84.0,0.0029467480530415147,COMPLETE,14416266.420089995,0.9970532519469585,28422.0,4593.550119999993,614.8523171234149,2373.610005000004,2739.2917710000042,28506,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,4768.5959599999915,626.5170171921724,2395.892477499996,2764.3857324999985,155921,43599,64207535.969153136,,1282.738320000004,1.098350494632709,0.0,0.0,31309.579200000004,63100.80997700001,67260.80921699999,71063.39389700002,78623802.38924372,66.11807530000806,2cd93fd7a8f79b0fd5996ec52e65121a03ea6a4a05a8646617989410245da918
,,28505,0.9999649196660352,,,,False,a8dd421815dfaeafc5848b60a5715e4be8b0ccb6c6b69769b9c6f49894426787,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,10001,0.35083841998175824,,7125382.0,0.6491615800182418,18505,,,,,28506,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,181081,43602,187647914.60271314,,71859.0,3204.8014803900933,27565.0,45021.25000000003,91356071.0,68279.154547,72047.154547,75532.154547,194770139.21305314,486.50522850011475,a6afa1837753ff3dc1edd046fe67e145c1374360c7d719dda69fdb470d45f40f
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,28506,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,53065410,True,a8dd421815dfaeafc5848b60a5715e4be8b0ccb6c6b69769b9c6f49894426787,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,1496,0.05248017961130991,COMPLETE,16904690.999999955,0.9475198203886901,27010,3882.2,696.309352417,2787.45,3608.69,28506,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,6505.194739999999,773.7002319881078,3123.2769449999996,3719.201498500001,181081,43602,65611212.81305289,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,2060.4000000000015,28.07806075913843,89.69999999999982,756.1900000000009,800393.1999999993,63332.954547,67300.154547,71114.55454699999,82515903.81305307,73.1058128,a6afa1837753ff3dc1edd046fe67e145c1374360c7d719dda69fdb470d45f40f
